Fecha,Precio,Return
2023-02-01,1929.7,0.0037017177620957383
2023-02-02,1925.83,-0.002007506775826942
2023-02-03,1916.99,-0.004600796078534383
2023-02-06,1864.31,-0.027865236117347703
2023-02-07,1864.8,0.00026279729094622246
2023-02-08,1873.73,0.004777287855773217
2023-02-09,1876.56,0.0015092169070476228
2023-02-10,1872.05,-0.002406226401811216
2023-02-13,1861.99,-0.005388278829246541
2023-02-14,1852.53,-0.005093535882211572
2023-02-15,1847.52,-0.002708073167553289
2023-02-16,1833.1,-0.007835676478226689
2023-02-17,1841.26,0.00444159712978023
2023-02-20,1841.73,0.0002552274117233161
2023-02-21,1841.71,-1.085941402606525e-05
2023-02-22,1834.36,-0.003998841041829649
2023-02-23,1832.82,-0.000839882465832908
2023-02-24,1821.09,-0.0064205414450817875
2023-02-27,1811.62,-0.005213750314260993
2023-02-28,1817.92,0.003471517782971286
2023-03-01,1830.55,0.006923477759755327
2023-03-02,1837.17,0.0036098759931945585
2023-03-03,1834.36,-0.0015306973107454336
2023-03-06,1846.67,0.006688370314775666
2023-03-07,1849.89,0.0017421607193850734
2023-03-08,1820.41,-0.016064427419552326
2023-03-09,1816.2,-0.0023153441698470804
2023-03-10,1828.89,0.006962819172343343
2023-03-13,1862.69,0.018312454045446666
2023-03-14,1911.02,0.025615451436741217
2023-03-15,1906.7,-0.002263131839860118
2023-03-16,1925.22,0.009666247835656677
2023-03-17,1918.58,-0.0034549178442367387
2023-03-20,1968.35,0.02561029926619386
2023-03-21,1976.8,0.004283747346387462
2023-03-22,1938.72,-0.01945141419118783
2023-03-23,1948.46,0.005011355473084031
2023-03-24,1996.15,0.024181008392071723
2023-03-27,1979.94,-0.008153784149236313
2023-03-28,1951.89,-0.014268407272969868
2023-03-29,1971.2,0.009844360413038584
2023-03-30,1966.78,-0.0022448066552340495
2023-03-31,1981.22,0.007315128871147693
2023-04-03,1968.8,-0.006288596478268085
2023-04-04,1984.94,0.008164466887357037
2023-04-05,2020.57,0.017790962844083675
2023-04-06,2022.52,0.0009646088270118045
2023-04-10,2009.2,-0.006607625759408822
2023-04-11,1988.34,-0.010436513125734627
2023-04-12,2005.43,0.008558381836831679
2023-04-13,2014.1533,0.004340406974497097
2023-04-14,2042.64,0.0140441802753314
2023-04-17,2004.7814,-0.01870806147148961
2023-04-18,1995.3414,-0.004719863862508053
2023-04-19,2004.5214,0.0045901655018032355
2023-04-20,1995.4829,-0.004519252833430942
2023-04-21,2005.5343,0.005024432859504675
2023-04-24,1980.0471,-0.01278987674625303
2023-04-25,1989.5843,0.004805090140245337
2023-04-26,1998.3529,0.004397568813792361
2023-04-27,1987.7257,-0.00533217040898491
2023-04-28,1988.6086,0.00044407735763525737
2023-05-02,1990.1457,0.0007726539316439765
2023-05-03,2013.68,0.011756041750231044
2023-05-04,2022.9471,0.004591514673599492
2023-05-05,2047.8714,0.01224550367648297
2023-05-08,2015.2171,-0.016073980706565634
2023-05-09,2021.82,0.0032711643337974233
2023-05-10,2036.0014,0.0069896904466475954
2023-05-11,2031.9314,-0.0020010170069903245
2023-05-12,2014.36,-0.008685242222435597
2023-05-15,2014.8586,0.0002474921576830452
2023-05-16,2016.5543,0.0008412435749274991
2023-05-17,1989.5057,-0.013504046891804667
2023-05-18,1982.7529,-0.0033999833269325206
2023-05-19,1957.2457,-0.012948002751824426
2023-05-22,1980.61,0.011866648223924584
2023-05-23,1974.0757,-0.0033045892604718114
2023-05-24,1975.7043,0.0008246535717405741
2023-05-25,1962.9657,-0.006468500492202663
2023-05-26,1943.0657,-0.010189458372640311
2023-05-29,1945.5871,0.001296798908532266
2023-05-30,1943.1671,-0.0012446146955727344
2023-05-31,1958.9071,0.008067547957014885
2023-06-01,1965.9586,0.0035932478337170315
2023-06-02,1977.5,0.00585345714217746
2023-06-05,1951.1286,-0.013425446275562278
2023-06-06,1961.2486,0.0051733368502756855
2023-06-07,1964.12,0.0014629966277063602
2023-06-08,1943.37,-0.010620728421269073
2023-06-09,1964.0886,0.01060474149022844
2023-06-12,1962.0,-0.0010639597878796595
2023-06-13,1956.61,-0.002750977208365794
2023-06-14,1942.3143,-0.007333183700562125
2023-06-15,1947.3629,0.0025958981043863964
2023-06-16,1957.9314,0.005412409405156331
2023-06-19,1958.6843,0.0003844645821512843
2023-06-20,1950.11,-0.004387191084870701
2023-06-22,1937.4343,-0.006521209248067513
2023-06-23,1915.2257,-0.011529097297384513
2023-06-27,1920.0386,0.0025098153086559123
2023-06-28,1913.1243,-0.003607625180296776
2023-06-29,1912.5871,-0.00028083665878749463
2023-06-30,1907.5371,-0.0026438946365669393
2023-07-03,1919.2614,0.006127490999853032
2023-07-04,1921.2729,0.0010475105945186676
2023-07-05,1925.4686,0.0021814315642576586
2023-07-06,1917.4829,-0.004156030329538189
2023-07-07,1910.5529,-0.0036206597496022228
2023-07-10,1926.4271,0.00827436711633735
2023-07-11,1925.5629,-0.0004487031453870255
2023-07-12,1931.6729,0.003168074459098582
2023-07-13,1957.5871,0.013326228384779905
2023-07-14,1959.9183,0.0011901452772310052
2023-07-17,1960.1457,0.00011601851411349922
2023-07-18,1955.5686,-0.002337812074096818
2023-07-19,1976.5871,0.010690675440071715
2023-07-20,1977.4514,0.0004371732919472546
2023-07-21,1970.3143,-0.0036157707007528016
2023-07-24,1963.4057,-0.0035125057721526825
2023-07-25,1956.3443,-0.003602988781926748
2023-07-26,1963.3857,0.0035928023482902777
2023-07-27,1972.5829,0.004673419772480446
