Fecha,Precio
2018-05-22,1293.12
2018-05-23,1292.3
2018-05-24,1294.52
2018-05-25,1304.87
2018-05-28,1303.37
2018-05-29,1298.09
2018-05-30,1304.18
2018-05-31,1301.47
2018-06-01,1300.81
2018-06-04,1295.42
2018-06-05,1292.7
2018-06-06,1298.15
2018-06-07,1295.91
2018-06-08,1297.81
2018-06-11,1298.82
2018-06-12,1299.87
2018-06-13,1295.44
2018-06-14,1293.56
2018-06-15,1302.39
2018-06-18,1279.33
2018-06-19,1279.88
2018-06-20,1276.31
2018-06-21,1269.09
2018-06-22,1268.67
2018-06-25,1269.39
2018-06-26,1267.24
2018-06-27,1258.72
2018-06-28,1254.53
2018-06-29,1246.49
2018-07-03,1253.37
2018-07-04,1253.23
2018-07-05,1256.26
2018-07-06,1255.46
2018-07-09,1254.72
2018-07-10,1259.04
2018-07-11,1255.66
2018-07-12,1243.97
2018-07-13,1247.16
2018-07-17,1241.31
2018-07-18,1228.39
2018-07-19,1227.29
2018-07-20,1223.56
2018-07-23,1230.36
2018-07-24,1224.84
2018-07-25,1225.37
2018-07-26,1232.03
2018-07-27,1223.49
2018-07-30,1224.02
2018-07-31,1222.67
2018-08-01,1224.85
2018-08-02,1220.42
2018-08-03,1210.68
2018-08-06,1214.52
2018-08-07,1208.84
2018-08-08,1209.05
2018-08-09,1213.6
2018-08-10,1212.26
2018-08-13,1211.7
2018-08-14,1193.43
2018-08-16,1193.34
2018-08-17,1175.49
2018-08-20,1177.45
2018-08-21,1188.16
2018-08-22,1193.38
2018-08-23,1196.32
2018-08-24,1187.41
2018-08-27,1206.15
2018-08-28,1209.5
2018-08-29,1207.86
2018-08-30,1205.12
2018-08-31,1199.34
2018-09-03,1200.78
2018-09-04,1200.99
2018-09-05,1193.85
2018-09-06,1196.03
2018-09-07,1198.96
2018-09-10,1195.43
2018-09-11,1195.09
2018-09-12,1197.13
2018-09-13,1205.78
2018-09-14,1203.27
2018-09-20,1196.11
2018-09-21,1206.81
2018-09-24,1197.41
2018-09-25,1200.03
2018-09-26,1200.45
2018-09-27,1195.0
2018-09-28,1184.19
2018-10-01,1192.21
2018-10-02,1187.95
2018-10-03,1203.16
2018-10-04,1199.03
2018-10-05,1198.45
2018-10-08,1201.49
2018-10-09,1185.3
2018-10-10,1187.41
2018-10-11,1189.92
2018-10-12,1222.41
2018-10-16,1218.96
2018-10-17,1227.21
2018-10-18,1223.7
2018-10-19,1226.34
2018-10-22,1226.01
2018-10-23,1221.89
2018-10-24,1233.35
2018-10-25,1229.26
2018-10-26,1229.52
2018-10-29,1234.52
2018-10-30,1226.3
2018-10-31,1224.14
2018-11-05,1213.23
2018-11-06,1229.65
2018-11-07,1226.47
2018-11-08,1227.98
2018-11-09,1223.39
2018-11-12,1208.87
2018-11-13,1203.39
2018-11-14,1202.04
2018-11-15,1203.59
2018-11-16,1213.04
2018-11-19,1222.28
2018-11-20,1222.62
2018-11-21,1222.2
2018-11-22,1226.38
2018-11-23,1227.46
2018-11-26,1223.38
2018-11-27,1222.66
2018-11-28,1212.75
2018-11-29,1219.29
2018-11-30,1225.53
2018-12-03,1221.97
2018-12-04,1233.33
2018-12-05,1237.42
2018-12-06,1238.41
2018-12-07,1240.83
2018-12-10,1245.33
2018-12-11,1244.34
2018-12-12,1244.38
2018-12-13,1244.35
2018-12-14,1243.0
2018-12-17,1239.87
2018-12-18,1245.04
2018-12-19,1249.09
2018-12-20,1253.04
2018-12-21,1261.97
2018-12-24,1257.31
2018-12-26,1268.45
2018-12-27,1271.46
2018-12-28,1277.39
2019-01-02,1279.27
2019-01-03,1285.62
2019-01-04,1290.61
2019-01-07,1285.17
2019-01-08,1288.12
2019-01-09,1285.55
2019-01-10,1288.37
2019-01-11,1288.93
2019-01-14,1290.52
2019-01-15,1291.1
2019-01-16,1288.07
2019-01-17,1294.27
2019-01-18,1291.39
2019-01-21,1282.88
2019-01-22,1280.08
2019-01-23,1283.32
2019-01-24,1285.34
2019-01-25,1280.68
2019-01-28,1297.43
2019-01-29,1302.86
2019-01-30,1309.5
2019-01-31,1311.07
2019-02-01,1320.85
2019-02-04,1317.86
2019-02-05,1314.32
2019-02-06,1314.45
2019-02-07,1312.26
2019-02-08,1310.74
2019-02-11,1314.83
2019-02-12,1308.9
2019-02-13,1309.66
2019-02-14,1311.37
2019-02-15,1311.65
2019-02-18,1317.38
2019-02-19,1326.28
2019-02-20,1340.07
2019-02-21,1345.17
2019-02-22,1328.24
2019-02-25,1331.33
2019-02-26,1326.05
2019-02-27,1325.45
2019-02-28,1318.57
2019-03-01,1314.34
2019-03-04,1300.85
2019-03-05,1287.97
2019-03-06,1283.23
2019-03-07,1286.77
2019-03-08,1285.34
2019-03-11,1298.5
2019-03-12,1291.07
2019-03-13,1298.2
2019-03-14,1309.38
2019-03-15,1296.05
2019-03-18,1302.84
2019-03-19,1302.19
2019-03-20,1307.31
2019-03-21,1301.4
2019-03-22,1307.47
2019-03-25,1312.75
2019-03-26,1321.53
2019-03-27,1315.07
2019-03-28,1310.6
2019-03-29,1291.89
2019-04-01,1292.97
2019-04-02,1289.34
2019-04-03,1291.22
2019-04-04,1290.63
2019-04-05,1290.62
2019-04-08,1291.51
2019-04-09,1297.97
2019-04-10,1304.35
2019-04-11,1307.87
2019-04-12,1290.9
2019-04-15,1291.35
2019-04-16,1288.34
2019-04-17,1275.75
2019-04-18,1274.35
2019-04-22,1274.0
2019-04-23,1275.1
2019-04-24,1271.37
2019-04-25,1275.97
2019-04-26,1277.6
2019-04-29,1286.78
2019-04-30,1279.29
2019-05-02,1283.63
2019-05-03,1271.7
2019-05-06,1279.33
2019-05-07,1282.05
2019-05-08,1284.38
2019-05-09,1280.69
2019-05-10,1284.71
2019-05-13,1286.44
2019-05-14,1299.82
2019-05-15,1296.11
2019-05-16,1296.45
2019-05-17,1285.91
2019-05-20,1276.23
2019-05-22,1277.15
2019-05-23,1274.19
2019-05-24,1285.41
2019-05-27,1284.3
2019-05-28,1288.7
2019-05-29,1278.41
2019-05-30,1281.73
2019-05-31,1288.18
2019-06-03,1304.9
2019-06-04,1323.91
2019-06-05,1326.12
2019-06-06,1329.01
2019-06-07,1336.73
2019-06-10,1339.83
2019-06-11,1327.47
2019-06-12,1328.08
2019-06-13,1332.97
2019-06-14,1342.38
2019-06-17,1340.25
2019-06-18,1338.94
2019-06-19,1346.36
2019-06-20,1351.94
2019-06-21,1389.79
2019-06-24,1397.67
2019-06-25,1415.48
2019-06-26,1422.22
2019-06-27,1410.8
2019-06-28,1407.35
2019-07-01,1410.22
2019-07-02,1386.02
2019-07-03,1407.8
2019-07-04,1418.5
2019-07-05,1415.44
2019-07-08,1398.48
2019-07-09,1396.97
2019-07-10,1398.45
2019-07-11,1415.28
2019-07-12,1406.67
2019-07-15,1415.88
2019-07-17,1410.82
2019-07-18,1422.78
2019-07-19,1434.39
2019-07-22,1422.72
2019-07-23,1427.91
2019-07-24,1419.83
2019-07-25,1422.89
2019-07-26,1416.66
2019-07-29,1419.55
2019-07-30,1422.81
2019-07-31,1430.86
2019-08-01,1427.51
2019-08-02,1439.06
2019-08-05,1442.28
2019-08-06,1465.21
2019-08-07,1469.88
2019-08-08,1506.78
2019-08-09,1505.09
2019-08-12,1497.29
2019-08-13,1507.38
2019-08-14,1499.6
2019-08-16,1518.37
2019-08-19,1514.53
2019-08-20,1497.81
2019-08-21,1506.64
2019-08-22,1504.12
2019-08-23,1500.5
2019-08-26,1527.96
2019-08-27,1530.08
2019-08-28,1542.04
2019-08-29,1542.37
2019-08-30,1520.94
2019-09-02,1521.1
2019-09-03,1528.78
2019-09-04,1545.86
2019-09-05,1554.1
2019-09-06,1519.27
2019-09-09,1509.2
2019-09-10,1503.66
2019-09-11,1491.61
2019-09-12,1496.07
2019-09-13,1500.13
2019-09-16,1492.43
2019-09-17,1503.39
2019-09-23,1505.24
2019-09-24,1523.51
2019-09-25,1531.32
2019-09-26,1505.72
2019-09-27,1508.81
2019-09-30,1501.41
2019-10-01,1466.77
2019-10-02,1483.23
2019-10-03,1504.21
2019-10-04,1507.86
2019-10-07,1506.55
2019-10-08,1491.82
2019-10-09,1499.14
2019-10-10,1507.57
2019-10-11,1497.74
2019-10-14,1483.27
2019-10-15,1493.39
2019-10-16,1479.91
2019-10-17,1489.73
2019-10-18,1495.23
2019-10-21,1491.21
2019-10-22,1484.16
2019-10-23,1484.53
2019-10-24,1492.89
2019-10-25,1501.83
2019-10-28,1503.29
2019-10-29,1493.48
2019-10-30,1488.51
2019-11-04,1494.31
2019-11-05,1508.56
2019-11-06,1483.72
2019-11-07,1491.2
2019-11-08,1464.12
2019-11-11,1460.92
2019-11-12,1455.55
2019-11-13,1452.92
2019-11-14,1462.55
2019-11-15,1471.98
2019-11-18,1467.46
2019-11-19,1472.69
2019-11-20,1474.12
2019-11-21,1467.47
2019-11-22,1466.76
2019-11-25,1463.79
2019-11-26,1457.74
2019-11-27,1459.3
2019-11-28,1455.21
2019-11-29,1456.27
2019-12-02,1465.65
2019-12-03,1463.04
2019-12-04,1479.29
2019-12-05,1473.94
2019-12-06,1480.31
2019-12-09,1461.88
2019-12-10,1460.83
2019-12-11,1464.42
2019-12-12,1471.09
2019-12-13,1468.9
2019-12-16,1475.27
2019-12-17,1474.67
2019-12-18,1476.43
2019-12-19,1475.18
2019-12-20,1479.16
2019-12-23,1478.05
2019-12-24,1484.06
2019-12-26,1499.32
2019-12-27,1509.82
2019-12-30,1514.04
2020-01-02,1514.63
2020-01-03,1525.18
2020-01-06,1548.5
2020-01-07,1563.3
2020-01-08,1572.18
2020-01-09,1560.5
2020-01-10,1551.11
2020-01-13,1559.55
2020-01-14,1549.59
2020-01-15,1542.8
2020-01-16,1552.66
2020-01-17,1551.66
2020-01-20,1558.84
2020-01-21,1560.8
2020-01-22,1557.37
2020-01-23,1557.72
2020-01-24,1565.57
2020-01-27,1573.05
2020-01-28,1579.98
2020-01-29,1570.32
2020-01-30,1569.83
2020-01-31,1583.41
2020-02-03,1583.04
2020-02-04,1576.76
2020-02-05,1550.61
2020-02-06,1558.05
2020-02-07,1565.61
2020-02-10,1568.02
2020-02-11,1575.38
2020-02-12,1566.19
2020-02-13,1568.18
2020-02-14,1576.13
2020-02-17,1582.99
2020-02-18,1582.01
2020-02-19,1602.33
2020-02-20,1607.2
2020-02-21,1620.66
2020-02-24,1644.21
2020-02-25,1673.67
2020-02-26,1646.28
2020-02-27,1641.33
2020-02-28,1642.7
2020-03-02,1586.23
2020-03-03,1600.11
2020-03-04,1646.28
2020-03-05,1643.28
2020-03-06,1663.21
2020-03-09,1668.15
2020-03-10,1674.59
2020-03-11,1660.99
2020-03-12,1642.97
2020-03-13,1593.56
2020-03-16,1515.63
2020-03-17,1493.84
2020-03-18,1525.77
2020-03-19,1473.2
2020-03-20,1476.64
2020-03-23,1481.12
2020-03-24,1558.16
2020-03-25,1625.55
2020-03-26,1613.41
2020-03-27,1637.04
2020-03-30,1626.55
2020-03-31,1620.91
2020-04-01,1590.11
2020-04-02,1578.98
2020-04-03,1612.33
2020-04-06,1620.11
2020-04-07,1657.01
2020-04-08,1648.53
2020-04-09,1649.4
2020-04-13,1679.61
2020-04-14,1720.98
2020-04-15,1736.83
2020-04-16,1719.84
2020-04-17,1713.37
2020-04-20,1685.64
2020-04-21,1688.12
2020-04-22,1679.79
2020-04-23,1714.11
2020-04-24,1728.62
2020-04-27,1725.0
2020-04-28,1711.86
2020-04-29,1707.07
2020-04-30,1701.79
2020-05-04,1686.46
2020-05-05,1707.52
2020-05-06,1707.69
2020-05-07,1687.8
2020-05-08,1721.37
2020-05-11,1705.49
2020-05-12,1694.69
2020-05-13,1704.18
2020-05-14,1711.71
2020-05-15,1732.38
2020-05-18,1743.81
2020-05-19,1733.67
2020-05-20,1745.42
2020-05-22,1751.41
2020-05-25,1734.76
2020-05-26,1728.16
2020-05-27,1713.54
2020-05-28,1713.53
2020-05-29,1713.32
2020-06-01,1734.31
2020-06-02,1737.76
2020-06-03,1724.54
2020-06-04,1696.81
2020-06-05,1718.78
2020-06-08,1680.29
2020-06-09,1699.1
2020-06-10,1716.34
2020-06-11,1727.04
2020-06-12,1729.94
2020-06-15,1730.78
2020-06-16,1727.98
2020-06-17,1727.57
2020-06-18,1726.82
2020-06-19,1723.8
2020-06-22,1741.57
2020-06-23,1756.8
2020-06-24,1766.58
2020-06-25,1765.84
2020-06-26,1762.74
2020-06-30,1766.86
2020-07-01,1781.18
2020-07-02,1767.32
2020-07-03,1777.2
2020-07-06,1772.0
2020-07-07,1785.07
2020-07-08,1796.43
2020-07-09,1810.02
2020-07-10,1802.09
2020-07-13,1797.38
2020-07-14,1808.49
2020-07-15,1810.26
2020-07-17,1811.65
2020-07-20,1809.76
2020-07-21,1816.03
2020-07-22,1842.21
2020-07-23,1864.44
2020-07-24,1885.2
2020-07-27,1900.43
2020-07-28,1936.74
2020-07-29,1952.76
2020-07-30,1967.56
2020-07-31,1952.53
2020-08-03,1972.46
2020-08-04,1974.95
2020-08-05,2007.91
2020-08-06,2036.36
2020-08-07,2056.88
2020-08-10,2029.41
2020-08-11,2026.12
2020-08-12,1912.2
2020-08-13,1935.42
2020-08-14,1942.81
2020-08-17,1945.95
2020-08-18,1982.87
2020-08-19,2004.32
2020-08-20,1942.99
2020-08-21,1945.38
2020-08-24,1938.1
2020-08-25,1928.86
2020-08-26,1923.16
2020-08-27,1948.72
2020-08-28,1930.71
2020-08-31,1965.29
2020-09-01,1968.66
2020-09-02,1971.28
2020-09-03,1940.53
2020-09-04,1934.1
2020-09-07,1931.83
2020-09-08,1929.65
2020-09-09,1937.54
2020-09-10,1946.61
2020-09-11,1957.26
2020-09-14,1939.91
2020-09-15,1954.6
2020-09-16,1956.19
2020-09-17,1962.29
2020-09-21,1943.95
2020-09-22,1907.22
2020-09-23,1904.38
2020-09-24,1864.62
2020-09-25,1875.12
2020-09-28,1863.46
2020-09-29,1879.33
2020-09-30,1898.08
2020-10-01,1892.56
2020-10-02,1910.81
2020-10-05,1900.58
2020-10-06,1914.31
2020-10-07,1903.4
2020-10-08,1887.91
2020-10-09,1891.23
2020-10-13,1921.9
2020-10-14,1890.22
2020-10-15,1902.72
2020-10-16,1905.43
2020-10-19,1902.17
2020-10-20,1908.02
2020-10-21,1912.15
2020-10-22,1926.03
2020-10-23,1902.96
2020-10-26,1903.34
2020-10-27,1901.74
2020-10-28,1910.06
2020-10-29,1880.1
2020-10-30,1868.31
2020-11-02,1878.74
2020-11-03,1894.03
2020-11-04,1908.61
2020-11-05,1896.51
2020-11-06,1944.86
2020-11-09,1952.02
2020-11-10,1863.66
2020-11-11,1882.95
2020-11-12,1862.81
2020-11-13,1881.8
2020-11-16,1891.47
2020-11-17,1892.46
2020-11-18,1886.35
2020-11-19,1879.01
2020-11-20,1863.35
2020-11-23,1871.89
2020-11-24,1838.37
2020-11-25,1803.34
2020-11-26,1810.64
2020-11-27,1810.61
2020-11-30,1785.14
2020-12-01,1782.23
2020-12-02,1813.0
2020-12-03,1827.14
2020-12-04,1835.78
2020-12-07,1834.83
2020-12-09,1864.91
2020-12-10,1840.94
2020-12-11,1835.61
2020-12-14,1842.81
2020-12-15,1828.61
2020-12-16,1849.33
2020-12-17,1852.3
2020-12-18,1887.18
2020-12-21,1883.23
2020-12-22,1881.16
2020-12-23,1866.32
2020-12-24,1872.04
2020-12-28,1879.4
2020-12-29,1876.85
2020-12-30,1878.55
2021-01-04,1887.9
2021-01-05,1935.58
2021-01-06,1948.77
2021-01-07,1903.54
2021-01-08,1911.34
2021-01-11,1840.92
2021-01-12,1847.94
2021-01-13,1839.71
2021-01-14,1855.76
2021-01-15,1846.55
2021-01-18,1830.74
2021-01-19,1836.77
2021-01-20,1841.25
2021-01-21,1865.4
2021-01-22,1864.11
2021-01-25,1853.87
2021-01-26,1858.85
2021-01-27,1852.83
2021-01-28,1844.56
2021-01-29,1840.83
2021-02-01,1854.37
2021-02-02,1865.21
2021-02-03,1837.9
2021-02-04,1834.23
2021-02-05,1789.19
2021-02-08,1812.62
2021-02-09,1835.23
2021-02-10,1837.73
2021-02-11,1841.28
2021-02-12,1824.01
2021-02-15,1824.15
2021-02-16,1817.76
2021-02-17,1796.1
2021-02-18,1779.0
2021-02-19,1777.81
2021-02-22,1781.75
2021-02-23,1810.82
2021-02-24,1807.72
2021-02-25,1800.75
2021-02-26,1773.95
2021-03-01,1723.41
2021-03-02,1727.71
2021-03-03,1737.06
2021-03-04,1716.79
2021-03-05,1705.37
2021-03-08,1699.98
2021-03-09,1680.04
2021-03-10,1715.84
2021-03-11,1718.87
2021-03-12,1724.81
2021-03-15,1719.09
2021-03-16,1729.52
2021-03-17,1731.14
2021-03-18,1729.48
2021-03-19,1734.41
2021-03-22,1742.87
2021-03-23,1739.02
2021-03-24,1725.58
2021-03-25,1734.72
2021-03-26,1723.27
2021-03-29,1731.52
2021-03-30,1713.78
2021-03-31,1684.36
2021-04-01,1713.85
2021-04-05,1728.62
2021-04-06,1727.17
2021-04-07,1744.16
2021-04-08,1740.46
2021-04-09,1755.03
2021-04-12,1742.44
2021-04-13,1729.0
2021-04-14,1746.5
2021-04-15,1735.98
2021-04-16,1765.9
2021-04-19,1778.21
2021-04-20,1770.59
2021-04-21,1777.81
2021-04-22,1791.22
2021-04-23,1780.37
2021-04-26,1776.59
2021-04-27,1779.56
2021-04-28,1777.11
2021-04-29,1775.1
2021-04-30,1770.27
2021-05-03,1769.38
2021-05-04,1791.82
2021-05-05,1779.19
2021-05-06,1783.81
2021-05-07,1814.64
2021-05-10,1831.01
2021-05-11,1836.87
2021-05-12,1835.42
2021-05-13,1821.46
2021-05-14,1824.76
2021-05-17,1841.37
2021-05-18,1866.7
2021-05-19,1869.65
2021-05-20,1869.21
2021-05-24,1874.35
2021-05-25,1882.92
2021-05-26,1897.69
2021-05-27,1894.22
2021-05-28,1896.34
2021-05-31,1900.43
2021-06-01,1906.87
2021-06-02,1902.06
2021-06-03,1907.17
2021-06-04,1874.0
2021-06-07,1891.2
2021-06-08,1899.58
2021-06-09,1893.2
2021-06-10,1891.68
2021-06-11,1895.12
2021-06-14,1877.03
2021-06-15,1864.47
2021-06-16,1857.12
2021-06-17,1840.57
2021-06-18,1780.65
2021-06-22,1771.43
2021-06-23,1778.8
2021-06-24,1779.8
2021-06-25,1777.66
2021-06-29,1777.95
2021-06-30,1765.27
2021-07-01,1768.5
2021-07-02,1773.19
2021-07-05,1791.4
2021-07-06,1791.84
2021-07-07,1796.6
2021-07-08,1804.71
2021-07-09,1799.23
2021-07-12,1810.56
2021-07-13,1805.77
2021-07-14,1809.25
2021-07-15,1825.3
2021-07-19,1829.26
2021-07-20,1807.47
2021-07-21,1809.69
2021-07-22,1802.2
2021-07-23,1807.76
2021-07-26,1802.63
2021-07-27,1797.07
2021-07-28,1801.1
2021-07-29,1798.53
2021-07-30,1830.03
2021-08-02,1810.88
2021-08-03,1814.88
2021-08-04,1810.5
2021-08-05,1811.26
2021-08-06,1804.14
2021-08-09,1764.21
2021-08-10,1731.52
2021-08-11,1730.78
2021-08-12,1753.18
2021-08-13,1753.16
2021-08-16,1777.83
2021-08-17,1787.19
2021-08-18,1783.62
2021-08-19,1788.62
2021-08-20,1779.05
2021-08-23,1782.73
2021-08-24,1804.63
2021-08-25,1805.49
2021-08-26,1792.91
2021-08-27,1791.13
2021-08-30,1818.38
2021-08-31,1808.0
2021-09-01,1814.94
2021-09-02,1813.13
2021-09-03,1808.74
2021-09-06,1830.19
2021-09-07,1823.37
2021-09-08,1796.71
2021-09-09,1791.32
2021-09-10,1797.6
2021-09-13,1790.99
2021-09-14,1792.6
2021-09-15,1804.71
2021-09-16,1793.96
2021-09-20,1757.01
2021-09-21,1763.91
2021-09-22,1777.96
2021-09-23,1777.9
2021-09-24,1750.16
2021-09-27,1751.25
2021-09-28,1752.23
2021-09-29,1737.71
2021-09-30,1723.16
2021-10-01,1755.34
2021-10-04,1759.53
2021-10-05,1766.93
2021-10-06,1760.38
2021-10-07,1761.01
2021-10-08,1758.11
2021-10-12,1757.57
2021-10-13,1759.4
2021-10-14,1793.62
2021-10-15,1796.49
2021-10-18,1768.32
2021-10-19,1764.98
2021-10-20,1770.81
2021-10-21,1783.8
2021-10-22,1781.51
2021-10-25,1795.0
2021-10-26,1806.11
2021-10-27,1791.98
2021-10-28,1796.75
2021-10-29,1801.73
2021-11-02,1783.09
2021-11-03,1787.65
2021-11-04,1763.99
2021-11-05,1792.24
2021-11-08,1814.34
2021-11-09,1823.83
2021-11-10,1828.23
2021-11-11,1852.68
2021-11-12,1862.56
2021-11-15,1862.59
2021-11-16,1864.56
2021-11-17,1855.34
2021-11-18,1865.83
2021-11-19,1862.34
2021-11-22,1856.41
2021-11-23,1809.18
2021-11-24,1784.62
2021-11-25,1786.01
2021-11-26,1788.27
2021-11-29,1785.86
2021-11-30,1783.05
2021-12-01,1771.86
2021-12-02,1783.83
2021-12-03,1762.7
2021-12-06,1781.08
2021-12-07,1782.74
2021-12-09,1784.27
2021-12-10,1777.23
2021-12-13,1784.67
2021-12-14,1787.91
2021-12-15,1772.86
2021-12-16,1767.01
2021-12-17,1797.4
2021-12-20,1804.12
2021-12-21,1794.36
2021-12-22,1786.95
2021-12-23,1798.33
2021-12-24,1807.69
2021-12-27,1810.26
2021-12-28,1809.9
2021-12-29,1811.62
2021-12-30,1804.58
2022-01-03,1813.78
2022-01-04,1799.16
2022-01-05,1814.43
2022-01-06,1824.85
2022-01-07,1793.51
2022-01-10,1793.57
2022-01-11,1795.84
2022-01-12,1814.84
2022-01-13,1825.19
2022-01-14,1821.43
2022-01-17,1817.86
2022-01-18,1819.45
2022-01-19,1813.77
2022-01-20,1842.56
2022-01-21,1842.88
2022-01-24,1833.52
2022-01-25,1836.04
2022-01-26,1849.41
2022-01-27,1831.24
2022-01-28,1793.71
2022-01-31,1782.93
2022-02-01,1796.16
2022-02-02,1802.73
2022-02-03,1809.68
2022-02-04,1806.24
2022-02-07,1807.49
2022-02-08,1819.84
2022-02-09,1827.52
2022-02-10,1834.89
2022-02-11,1838.46
2022-02-14,1840.35
2022-02-15,1861.52
2022-02-16,1851.1
2022-02-17,1868.16
2022-02-18,1898.25
2022-02-21,1897.41
2022-02-22,1895.98
2022-02-23,1903.17
2022-02-24,1909.86
2022-02-25,1925.24
2022-02-28,1883.85
2022-03-01,1895.8
2022-03-02,1933.66
2022-03-03,1920.63
2022-03-04,1930.7
2022-03-07,1962.61
2022-03-08,1983.04
2022-03-09,2032.97
2022-03-10,1991.07
2022-03-11,2000.33
2022-03-14,1989.2
2022-03-15,1958.65
2022-03-16,1929.3
2022-03-17,1908.87
2022-03-18,1943.35
2022-03-21,1928.26
2022-03-22,1928.0
2022-03-23,1922.47
2022-03-24,1936.01
2022-03-25,1963.44
2022-03-28,1952.28
2022-03-29,1938.53
2022-03-30,1914.87
2022-03-31,1933.67
2022-04-01,1948.29
2022-04-04,1918.69
2022-04-05,1933.03
2022-04-06,1921.59
2022-04-07,1920.77
2022-04-08,1934.31
2022-04-11,1943.34
2022-04-12,1948.0
2022-04-13,1968.74
2022-04-14,1978.57
2022-04-18,1972.98
2022-04-19,1977.62
2022-04-20,1953.43
2022-04-21,1952.73
2022-04-22,1946.17
2022-04-25,1934.66
2022-04-26,1900.76
2022-04-27,1901.19
2022-04-28,1887.17
2022-04-29,1891.04
2022-05-02,1910.87
2022-05-03,1864.42
2022-05-04,1867.61
2022-05-05,1871.32
2022-05-06,1874.79
2022-05-09,1883.31
2022-05-10,1856.41
2022-05-11,1844.27
2022-05-12,1851.92
2022-05-13,1822.52
2022-05-16,1810.26
2022-05-17,1815.07
2022-05-18,1815.05
2022-05-19,1818.32
2022-05-20,1841.69
2022-05-23,1841.64
2022-05-24,1855.97
2022-05-25,1866.13
2022-05-26,1851.61
2022-05-27,1850.3
2022-05-30,1853.83
2022-05-31,1855.35
2022-06-01,1841.53
2022-06-02,1847.79
2022-06-03,1868.45
2022-06-06,1849.56
2022-06-07,1842.31
2022-06-08,1852.73
2022-06-09,1854.03
2022-06-10,1848.21
2022-06-13,1873.97
2022-06-14,1826.2
2022-06-15,1809.82
2022-06-16,1821.1
2022-06-17,1848.48
2022-06-20,1838.74
2022-06-22,1838.77
2022-06-23,1839.24
2022-06-24,1823.48
2022-06-28,1830.51
2022-06-29,1818.86
2022-06-30,1818.51
2022-07-01,1807.17
2022-07-04,1807.97
2022-07-05,1807.99
2022-07-06,1768.73
2022-07-07,1737.65
2022-07-08,1740.74
2022-07-11,1743.33
2022-07-12,1734.17
2022-07-13,1726.19
2022-07-14,1737.23
2022-07-15,1710.72
2022-07-18,1704.43
2022-07-19,1709.92
2022-07-20,1711.14
2022-07-21,1701.62
2022-07-22,1714.9
2022-07-25,1721.7
2022-07-26,1718.62
2022-07-27,1717.26
2022-07-28,1720.68
2022-07-29,1751.29
2022-08-01,1766.21
2022-08-02,1768.62
2022-08-03,1768.11
2022-08-04,1763.18
2022-08-05,1793.83
2022-08-08,1774.04
2022-08-09,1788.2
2022-08-10,1794.11
2022-08-11,1789.47
2022-08-12,1787.09
2022-08-16,1801.0
2022-08-17,1776.74
2022-08-18,1768.13
2022-08-19,1758.39
2022-08-22,1749.14
2022-08-23,1736.59
2022-08-24,1747.05
2022-08-25,1749.55
2022-08-26,1757.19
2022-08-29,1738.02
2022-08-30,1737.71
2022-08-31,1724.53
2022-09-01,1712.03
2022-09-02,1697.24
2022-09-05,1714.28
2022-09-06,1710.0
2022-09-07,1701.39
2022-09-08,1715.57
2022-09-09,1709.49
2022-09-12,1715.19
2022-09-13,1729.93
2022-09-14,1706.74
2022-09-15,1699.35
2022-09-20,1668.71
2022-09-21,1661.8
2022-09-22,1668.38
2022-09-23,1673.41
2022-09-26,1646.89
2022-09-27,1626.05
2022-09-28,1628.28
2022-09-29,1661.89
2022-09-30,1660.75
2022-10-03,1663.37
2022-10-04,1694.81
2022-10-05,1721.62
2022-10-06,1711.24
2022-10-07,1711.67
2022-10-11,1701.39
2022-10-12,1678.6
2022-10-13,1671.18
2022-10-14,1670.41
2022-10-17,1644.15
2022-10-18,1657.71
2022-10-19,1651.1
2022-10-20,1629.85
2022-10-21,1631.83
2022-10-24,1652.72
2022-10-25,1649.6
2022-10-26,1654.69
2022-10-27,1664.51
2022-10-28,1661.54
2022-11-02,1641.22
2022-11-03,1647.92
2022-11-04,1629.5
2022-11-07,1673.15
2022-11-08,1677.4
2022-11-09,1712.8
2022-11-10,1713.39
2022-11-11,1747.45
2022-11-14,1764.65
2022-11-15,1771.51
2022-11-16,1772.33
2022-11-17,1776.26
2022-11-18,1758.55
2022-11-21,1752.06
2022-11-22,1736.52
2022-11-23,1739.68
2022-11-24,1743.46
2022-11-25,1755.36
2022-11-28,1753.96
2022-11-29,1744.49
2022-11-30,1750.09
2022-12-01,1753.55
2022-12-02,1802.33
2022-12-05,1796.57
2022-12-06,1770.73
2022-12-07,1770.8
2022-12-09,1782.67
2022-12-12,1800.8
2022-12-13,1782.29
2022-12-14,1807.61
2022-12-15,1808.85
2022-12-16,1779.68
2022-12-19,1790.02
2022-12-20,1788.64
2022-12-21,1819.18
2022-12-22,1818.12
2022-12-23,1794.92
2022-12-26,1800.34
2022-12-27,1798.2
2022-12-28,1818.05
2022-12-29,1804.93
2022-12-30,1817.89
2023-01-03,1820.32
2023-01-04,1837.21
2023-01-05,1855.76
2023-01-06,1833.45
2023-01-09,1862.33
2023-01-10,1870.13
2023-01-11,1874.03
2023-01-12,1875.45
2023-01-13,1896.44
2023-01-16,1916.1
2023-01-17,1913.01
2023-01-18,1907.52
2023-01-19,1903.11
2023-01-20,1920.97
2023-01-23,1925.92
2023-01-24,1921.22
2023-01-25,1933.35
